idx,labels
64802,16
64803,19
64804,1
64805,5
64806,10
64807,13
64808,13
64809,20
64810,14
64811,8
64812,18
64813,6
64814,5
64815,18
64816,8
64817,1
64818,13
64819,13
64820,1
64821,1
64822,11
64823,8
64824,10
64825,10
64826,5
64827,20
64828,18
64829,6
64830,10
64831,10
64832,6
64833,8
64834,12
64835,18
64836,1
64837,6
64838,6
64839,8
64840,1
64841,9
64842,6
64843,2
64844,19
64845,13
64846,1
64847,8
64848,13
64849,18
64850,13
64851,6
64852,5
64853,6
64854,1
64855,11
64856,8
64857,9
64858,12
64859,5
64860,20
64861,13
64862,9
64863,6
64864,8
64865,16
64866,13
64867,14
64868,1
64869,10
64870,10
64871,20
64872,13
64873,6
64874,5
64875,17
64876,10
64877,13
64878,18
64879,14
64880,9
64881,19
64882,6
64883,8
64884,13
64885,11
64886,20
64887,19
64888,13
64889,15
64890,10
64891,8
64892,5
64893,13
64894,5
64895,7
64896,20
64897,5
64898,20
64899,13
64900,6
64901,16
64902,2
64903,1
64904,6
64905,14
64906,5
64907,19
64908,1
64909,1
64910,8
64911,15
64912,5
64913,20
64914,10
64915,2
64916,20
64917,9
64918,20
64919,1
64920,8
64921,10
64922,11
64923,1
64924,20
64925,14
64926,16
64927,9
64928,13
64929,13
64930,8
64931,5
64932,8
64933,6
64934,8
64935,20
64936,7
64937,4
64938,8
64939,16
64940,13
64941,6
64942,6
64943,19
64944,8
64945,6
64946,20
64947,13
64948,3
64949,6
64950,20
64951,10
64952,5
64953,13
64954,2
64955,20
64956,16
64957,11
64958,5
64959,8
64960,3
64961,8
64962,6
64963,6
64964,8
64965,20
64966,13
64967,2
64968,6
64969,7
64970,6
64971,1
64972,10
64973,5
64974,8
64975,2
64976,9
64977,8
64978,13
64979,3
64980,17
64981,15
64982,16
64983,11
64984,8
64985,9
64986,5
64987,1
64988,9
64989,21
64990,9
64991,3
64992,3
64993,13
64994,13
64995,1
64996,4
64997,8
64998,5
64999,16
65000,2
65001,13
65002,20
65003,2
65004,20
65005,2
65006,5
65007,14
65008,10
65009,8
65010,14
65011,3
65012,5
65013,6
65014,19
65015,2
65016,10
65017,8
65018,9
65019,3
65020,11
65021,3
65022,20
65023,9
65024,19
65025,6
65026,9
65027,18
65028,8
65029,20
65030,14
65031,5
65032,13
65033,18
65034,15
65035,14
65036,13
65037,1
65038,2
65039,13
65040,10
65041,19
65042,2
65043,5
65044,1
65045,20
65046,5
65047,8
65048,6
65049,8
65050,6
65051,1
65052,8
65053,8
65054,20
65055,9
65056,8
65057,8
65058,3
65059,13
65060,13
65061,8
65062,18
65063,14
65064,1
65065,5
65066,20
65067,19
65068,19
65069,16
65070,13
65071,13
65072,13
65073,10
65074,20
65075,8
65076,1
65077,8
65078,13
65079,16
65080,18
65081,9
65082,5
65083,6
65084,16
65085,11
65086,9
65087,9
65088,1
65089,2
65090,18
65091,9
65092,1
65093,20
65094,8
65095,20
65096,8
65097,20
65098,11
65099,20
65100,11
65101,20
65102,18
65103,8
65104,3
65105,9
65106,20
65107,8
65108,8
65109,6
65110,2
65111,1
65112,18
65113,20
65114,5
65115,6
65116,7
65117,2
65118,5
65119,5
65120,15
65121,19
65122,2
65123,5
65124,5
65125,5
65126,11
65127,1
65128,1
65129,6
65130,3
65131,13
65132,3
65133,9
65134,13
65135,19
65136,6
65137,9
65138,14
65139,5
65140,13
65141,2
65142,8
65143,5
65144,9
65145,5
65146,1
65147,5
65148,5
65149,4
65150,18
65151,1
65152,1
65153,13
65154,14
65155,3
65156,15
65157,3
65158,6
65159,13
65160,1
65161,5
65162,8
65163,8
65164,20
65165,19
65166,20
65167,9
65168,20
65169,6
65170,8
65171,20
65172,18
65173,13
65174,11
65175,2
65176,13
65177,13
65178,20
65179,17
65180,11
65181,11
65182,8
65183,15
65184,9
65185,5
65186,18
65187,4
65188,5
65189,13
65190,3
65191,9
65192,9
65193,5
65194,6
65195,3
65196,16
65197,18
65198,1
65199,9
65200,2
65201,20
65202,1
65203,1
65204,6
65205,2
65206,6
65207,9
65208,8
65209,1
65210,6
65211,11
65212,11
65213,16
65214,1
65215,8
65216,1
65217,8
65218,13
65219,8
65220,6
65221,2
65222,5
65223,13
65224,10
65225,5
65226,1
65227,9
65228,1
65229,20
65230,8
65231,10
65232,6
65233,2
65234,1
65235,10
65236,17
65237,14
65238,8
65239,14
65240,9
65241,7
65242,19
65243,13
65244,3
65245,13
65246,20
65247,20
65248,4
65249,5
65250,5
65251,2
65252,6
65253,13
65254,3
65255,7
65256,13
65257,9
65258,13
65259,1
65260,13
65261,11
65262,12
65263,8
65264,13
65265,20
65266,6
65267,8
65268,2
65269,6
65270,10
65271,5
65272,1
65273,3
65274,20
65275,8
65276,6
65277,8
65278,14
65279,9
65280,8
65281,7
65282,20
65283,8
65284,13
65285,1
65286,1
65287,13
65288,16
65289,8
65290,18
65291,14
65292,8
65293,14
65294,4
65295,1
65296,1
65297,7
65298,13
65299,8
65300,5
65301,13
65302,9
65303,15
65304,15
65305,4
65306,9
65307,9
65308,9
65309,5
65310,2
65311,6
65312,13
65313,1
65314,13
65315,19
65316,8
65317,18
65318,3
65319,20
65320,13
65321,5
65322,13
65323,13
65324,13
65325,8
65326,13
65327,1
65328,20
65329,9
65330,13
65331,3
65332,15
65333,8
65334,1
65335,10
65336,3
65337,2
65338,13
65339,1
65340,3
65341,20
65342,18
65343,9
65344,17
65345,17
65346,5
65347,2
65348,10
65349,1
65350,1
65351,1
65352,10
65353,8
65354,11
65355,1
65356,8
65357,15
65358,13
65359,11
65360,3
65361,18
65362,19
65363,6
65364,5
65365,19
65366,7
65367,8
65368,13
65369,3
65370,18
65371,1
65372,6
65373,5
65374,5
65375,6
65376,8
65377,8
65378,13
65379,6
65380,6
65381,8
65382,4
65383,1
65384,2
65385,13
65386,2
65387,13
65388,1
65389,19
65390,8
65391,14
65392,3
65393,5
65394,2
65395,1
65396,17
65397,11
65398,11
65399,20
65400,17
65401,5
65402,14
65403,5
65404,8
65405,3
65406,1
65407,8
65408,1
65409,6
65410,20
65411,15
65412,6
65413,20
65414,1
65415,14
65416,3
65417,10
65418,13
65419,3
65420,14
65421,6
65422,10
65423,6
65424,10
65425,20
65426,13
65427,11
65428,11
65429,1
65430,13
65431,4
65432,1
65433,9
65434,12
65435,20
65436,6
65437,19
65438,1
65439,13
65440,6
65441,5
65442,8
65443,10
65444,1
65445,8
65446,17
65447,2
65448,18
65449,11
65450,15
65451,20
65452,6
65453,8
65454,13
65455,9
65456,13
65457,6
65458,5
65459,20
65460,9
65461,1
65462,3
65463,17
65464,14
65465,13
65466,8
65467,17
65468,13
65469,13
65470,17
65471,1
65472,7
65473,13
65474,9
65475,8
65476,20
65477,8
65478,14
65479,11
65480,10
65481,20
65482,17
65483,13
65484,3
65485,10
65486,18
65487,8
65488,13
65489,9
65490,13
65491,1
65492,4
65493,8
65494,13
65495,18
65496,17
65497,9
65498,17
65499,13
65500,13
65501,20
65502,16
65503,13
65504,13
65505,12
65506,5
65507,8
65508,8
65509,16
65510,1
65511,18
65512,20
65513,13
65514,1
65515,2
65516,13
65517,8
65518,3
65519,17
65520,13
65521,3
65522,18
65523,5
65524,6
65525,9
65526,3
65527,13
65528,19
65529,10
65530,8
65531,4
65532,11
65533,12
65534,12
65535,13
65536,9
65537,15
65538,20
65539,1
65540,9
65541,1
65542,9
65543,8
65544,9
65545,3
65546,6
65547,20
65548,20
65549,20
65550,18
65551,12
65552,1
65553,6
65554,5
65555,8
65556,3
65557,1
65558,17
65559,1
65560,13
65561,13
65562,3
65563,4
65564,5
65565,3
65566,11
65567,14
65568,3
65569,13
65570,8
65571,8
65572,20
65573,17
65574,9
65575,13
65576,2
65577,13
65578,2
65579,20
65580,8
65581,11
65582,20
65583,13
65584,20
65585,17
65586,8
65587,8
65588,1
65589,18
65590,6
65591,17
65592,11
65593,2
65594,15
65595,10
65596,13
65597,1
65598,8
65599,9
65600,20
65601,8
65602,13
65603,1
65604,1
65605,11
65606,3
65607,5
65608,11
65609,18
65610,11
65611,5
65612,20
65613,20
65614,9
65615,19
65616,20
65617,11
65618,18
65619,19
65620,17
65621,1
65622,11
65623,20
65624,5
65625,13
65626,15
65627,1
65628,13
65629,6
65630,18
65631,6
65632,3
65633,10
65634,6
65635,16
65636,17
65637,19
65638,10
65639,3
65640,8
65641,4
65642,17
65643,20
65644,10
65645,9
65646,1
65647,13
65648,1
65649,8
65650,2
65651,5
65652,2
65653,5
65654,6
65655,5
65656,13
65657,8
65658,6
65659,2
65660,20
65661,9
65662,8
65663,13
65664,9
65665,5
65666,7
65667,20
65668,13
65669,17
65670,13
65671,4
65672,18
65673,8
65674,3
65675,14
65676,13
65677,1
65678,8
65679,1
65680,6
65681,9
65682,11
65683,18
65684,1
65685,13
65686,10
65687,4
65688,17
65689,20
65690,13
65691,8
65692,9
65693,8
65694,18
65695,16
65696,13
65697,15
65698,10
65699,6
65700,5
65701,20
65702,13
65703,13
65704,13
65705,10
65706,8
65707,4
65708,9
65709,6
65710,3
65711,1
65712,14
65713,8
65714,6
65715,13
65716,1
65717,12
65718,8
65719,8
65720,13
65721,5
65722,20
65723,20
65724,19
65725,20
65726,3
65727,15
65728,1
65729,8
65730,3
65731,1
65732,1
65733,10
65734,3
65735,11
65736,1
65737,5
65738,9
65739,5
65740,13
65741,9
65742,13
65743,11
65744,11
65745,16
65746,3
65747,3
65748,1
65749,8
65750,13
65751,6
65752,1
65753,13
65754,5
65755,19
65756,5
65757,8
65758,10
65759,13
65760,1
65761,14
65762,3
65763,8
65764,8
65765,20
65766,19
65767,11
65768,7
65769,8
65770,14
65771,4
65772,1
65773,8
65774,6
65775,4
65776,16
65777,19
65778,1
65779,9
65780,14
65781,7
65782,8
65783,1
65784,14
65785,13
65786,13
65787,8
65788,20
65789,6
65790,17
65791,19
65792,8
65793,13
65794,20
65795,11
65796,20
65797,13
65798,8
65799,15
65800,1
65801,13
65802,20
65803,15
65804,12
65805,17
65806,5
65807,8
65808,9
65809,19
65810,11
65811,6
65812,12
65813,12
65814,12
65815,20
65816,8
65817,11
65818,14
65819,20
65820,8
65821,1
65822,15
65823,7
65824,11
65825,1
65826,19
65827,1
65828,13
65829,13
65830,2
65831,6
65832,4
65833,3
65834,6
65835,2
65836,13
65837,19
65838,8
65839,9
65840,9
65841,1
65842,13
65843,18
65844,13
65845,13
65846,20
65847,8
65848,20
65849,13
65850,13
65851,16
65852,19
65853,8
65854,9
65855,2
65856,12
65857,8
65858,1
65859,8
65860,8
65861,1
65862,6
65863,20
65864,19
65865,9
65866,20
65867,17
65868,2
65869,13
65870,21
65871,13
65872,8
65873,7
65874,8
65875,15
65876,9
65877,3
65878,1
65879,10
65880,8
65881,18
65882,8
65883,5
65884,13
65885,13
65886,9
65887,13
65888,5
65889,13
65890,8
65891,16
65892,3
65893,8
65894,20
65895,1
65896,13
65897,19
65898,5
65899,3
65900,13
65901,1
65902,3
65903,12
65904,13
65905,7
65906,15
65907,13
65908,5
65909,20
65910,12
65911,2
65912,8
65913,12
65914,17
65915,2
65916,15
65917,8
65918,5
65919,10
65920,11
65921,13
65922,5
65923,7
65924,8
65925,6
65926,5
65927,9
65928,3
65929,11
65930,5
65931,5
65932,1
65933,1
65934,1
65935,8
65936,1
65937,6
65938,2
65939,9
65940,8
65941,13
65942,15
65943,2
65944,15
65945,10
65946,5
65947,14
65948,13
65949,2
65950,4
65951,3
65952,1
65953,2
65954,1
65955,20
65956,1
65957,5
65958,1
65959,16
65960,5
65961,14
65962,20
65963,2
65964,1
65965,2
65966,1
65967,1
65968,6
65969,20
65970,4
65971,1
65972,12
65973,1
65974,8
65975,1
65976,7
65977,5
65978,20
65979,1
65980,11
65981,13
65982,7
65983,13
65984,20
65985,9
65986,5
65987,5
65988,8
65989,1
65990,7
65991,8
65992,6
65993,20
65994,18
65995,10
65996,9
65997,5
65998,13
65999,1
66000,15
66001,6
66002,5
66003,13
66004,8
66005,3
66006,1
66007,20
66008,15
66009,6
66010,12
66011,20
66012,19
66013,6
66014,1
66015,10
66016,8
66017,6
66018,20
66019,8
66020,12
66021,17
66022,11
66023,19
66024,8
66025,20
66026,1
66027,3
66028,2
66029,2
66030,8
66031,10
66032,20
66033,8
66034,1
66035,13
66036,4
66037,2
66038,8
66039,14
66040,20
66041,20
66042,10
66043,13
66044,17
66045,17
66046,13
66047,2
66048,14
66049,2
66050,3
66051,14
66052,20
66053,4
66054,16
66055,8
66056,1
66057,8
66058,8
66059,1
66060,1
66061,18
66062,20
66063,13
66064,20
66065,15
66066,13
66067,9
66068,1
66069,19
66070,2
66071,18
66072,13
66073,20
66074,20
66075,12
66076,1
66077,8
66078,1
66079,20
66080,10
66081,11
66082,19
66083,11
66084,20
66085,5
66086,1
66087,6
66088,13
66089,18
66090,6
66091,9
66092,3
66093,13
66094,6
66095,9
66096,3
66097,15
66098,8
66099,18
66100,19
66101,2
66102,3
66103,7
66104,13
66105,5
66106,13
66107,1
66108,11
66109,19
66110,14
66111,8
66112,13
66113,13
66114,20
66115,18
66116,9
66117,17
66118,1
66119,14
66120,14
66121,11
66122,18
66123,7
66124,3
66125,18
66126,1
66127,13
66128,1
66129,8
66130,1
66131,1
66132,9
66133,20
66134,8
66135,20
66136,13
66137,2
66138,1
66139,4
66140,8
66141,6
66142,20
66143,10
66144,16
66145,20
66146,7
66147,8
66148,8
66149,6
66150,13
66151,18
66152,1
66153,9
66154,3
66155,19
66156,8
66157,17
66158,1
66159,9
66160,2
66161,1
66162,7
66163,6
66164,8
66165,6
66166,9
66167,18
66168,8
66169,1
66170,10
66171,8
66172,12
66173,16
66174,3
66175,13
66176,20
66177,6
66178,13
66179,20
66180,8
66181,20
66182,14
66183,6
66184,11
66185,13
66186,20
66187,8
66188,11
66189,9
66190,3
66191,15
66192,1
66193,20
66194,6
66195,9
66196,13
66197,5
66198,6
66199,4
66200,9
66201,16
66202,8
66203,5
66204,13
66205,9
66206,20
66207,13
66208,10
66209,1
66210,1
66211,3
66212,7
66213,20
66214,20
66215,5
66216,6
66217,7
66218,16
66219,15
66220,5
66221,8
66222,5
66223,6
66224,18
66225,1
66226,9
66227,13
66228,9
66229,2
66230,2
66231,6
66232,13
66233,15
66234,3
66235,13
66236,5
66237,13
66238,13
66239,9
66240,12
66241,15
66242,10
66243,9
66244,11
66245,9
66246,20
66247,17
66248,19
66249,14
66250,5
66251,1
66252,20
66253,13
66254,10
66255,16
66256,9
66257,3
66258,5
66259,13
66260,1
66261,6
66262,20
66263,8
66264,10
66265,4
66266,3
66267,15
66268,14
66269,14
66270,6
66271,18
66272,8
66273,8
66274,6
66275,1
66276,20
66277,7
66278,6
66279,11
66280,17
66281,14
66282,10
66283,8
66284,9
66285,2
66286,16
66287,5
66288,20
66289,6
66290,6
66291,20
66292,8
66293,13
66294,2
66295,1
66296,12
66297,13
66298,11
66299,5
66300,20
66301,14
66302,13
66303,20
66304,1
66305,13
66306,5
66307,3
66308,14
66309,8
66310,9
66311,5
66312,1
66313,16
66314,14
66315,1
66316,20
66317,13
66318,6
66319,18
66320,8
66321,20
66322,8
66323,13
66324,5
66325,1
66326,6
66327,8
66328,1
66329,20
66330,13
66331,15
66332,8
66333,6
66334,9
66335,19
66336,7
66337,13
66338,13
66339,13
66340,4
66341,10
66342,9
66343,11
66344,13
66345,3
66346,5
66347,1
66348,4
66349,14
66350,5
66351,1
66352,3
66353,3
66354,17
66355,13
66356,9
66357,13
66358,13
66359,8
66360,1
66361,1
66362,8
66363,19
66364,9
66365,7
66366,6
66367,3
66368,9
66369,20
66370,20
66371,6
66372,3
66373,10
66374,18
66375,20
66376,12
66377,20
66378,3
66379,6
66380,1
66381,6
66382,9
66383,13
66384,9
66385,11
66386,8
66387,13
66388,14
66389,14
66390,20
66391,6
66392,5
66393,6
66394,11
66395,13
66396,13
66397,5
66398,14
66399,6
66400,8
66401,12
66402,8
66403,1
66404,5
66405,8
66406,6
66407,3
66408,2
66409,8
66410,14
66411,1
66412,1
66413,1
66414,13
66415,9
66416,13
66417,16
66418,10
66419,14
66420,10
66421,1
66422,1
66423,6
66424,15
66425,13
66426,18
66427,13
66428,8
66429,18
66430,1
66431,1
66432,13
66433,13
66434,5
66435,18
66436,18
66437,5
66438,8
66439,16
66440,3
66441,17
66442,17
66443,8
66444,3
66445,7
66446,5
66447,1
66448,8
66449,13
66450,7
66451,20
66452,18
66453,20
66454,20
66455,20
66456,13
66457,5
66458,13
66459,6
66460,3
66461,8
66462,3
66463,13
66464,10
66465,5
66466,20
66467,18
66468,8
66469,13
66470,19
66471,10
66472,8
66473,6
66474,9
66475,17
66476,14
66477,19
66478,1
66479,18
66480,6
66481,3
66482,10
66483,20
66484,13
66485,13
66486,8
66487,11
66488,5
66489,14
66490,18
66491,8
66492,13
66493,11
66494,2
66495,9
66496,7
66497,10
66498,3
66499,5
66500,20
66501,9
66502,17
66503,20
66504,10
66505,20
66506,10
66507,6
66508,2
66509,13
66510,11
66511,13
66512,3
66513,19
66514,9
66515,15
66516,8
66517,14
66518,4
66519,6
66520,3
66521,11
66522,13
66523,13
66524,13
66525,10
66526,6
66527,4
66528,1
66529,19
66530,20
66531,7
66532,3
66533,5
66534,1
66535,20
66536,17
66537,16
66538,8
66539,1
66540,10
66541,1
66542,6
66543,4
66544,13
66545,17
66546,10
66547,8
66548,8
66549,2
66550,2
66551,13
66552,6
66553,13
66554,1
66555,9
66556,9
66557,13
66558,13
66559,3
66560,1
66561,3
66562,20
66563,13
66564,8
66565,9
66566,19
66567,5
66568,8
66569,5
66570,14
66571,2
66572,1
66573,20
66574,15
66575,13
66576,9
66577,20
66578,20
66579,8
66580,20
66581,6
66582,8
66583,13
66584,14
66585,8
66586,2
66587,18
66588,6
66589,17
66590,16
66591,3
66592,6
66593,14
66594,6
66595,20
66596,2
66597,13
66598,8
66599,5
66600,8
66601,4
66602,16
66603,15
66604,8
66605,1
66606,1
66607,3
66608,6
66609,1
66610,8
66611,20
66612,20
66613,6
66614,1
66615,8
66616,2
66617,4
66618,10
66619,8
66620,15
66621,12
66622,6
66623,13
66624,8
66625,10
66626,9
66627,1
66628,8
66629,5
66630,8
66631,6
66632,13
66633,1
66634,6
66635,18
66636,8
66637,8
66638,2
66639,14
66640,1
66641,20
66642,18
66643,8
66644,6
66645,6
66646,6
66647,2
66648,6
66649,3
66650,6
66651,18
66652,10
66653,9
66654,6
66655,9
66656,20
66657,1
66658,3
66659,9
66660,5
66661,9
66662,5
66663,5
66664,6
66665,10
66666,9
66667,11
66668,8
66669,6
66670,5
66671,8
66672,4
66673,6
66674,3
66675,5
66676,13
66677,13
66678,13
66679,8
66680,8
66681,8
66682,6
66683,13
66684,13
66685,6
66686,10
66687,20
66688,2
66689,9
66690,5
66691,6
66692,9
66693,8
66694,20
66695,6
66696,10
66697,13
66698,6
66699,14
66700,1
66701,13
66702,8
66703,14
66704,20
66705,19
66706,8
66707,10
66708,13
66709,13
66710,11
66711,8
66712,18
66713,1
66714,4
66715,6
66716,9
66717,8
66718,20
66719,11
66720,1
66721,20
66722,10
66723,1
66724,20
66725,13
66726,18
66727,20
66728,8
66729,13
66730,18
66731,6
66732,4
66733,16
66734,4
66735,5
66736,4
66737,3
66738,5
66739,10
66740,4
66741,8
66742,11
66743,10
66744,3
66745,20
66746,8
66747,3
66748,13
66749,13
66750,8
66751,19
66752,5
66753,1
66754,18
66755,11
66756,7
66757,18
66758,1
66759,8
66760,10
66761,16
66762,1
66763,12
66764,9
66765,8
66766,6
66767,13
66768,8
66769,13
66770,20
66771,20
66772,20
66773,14
66774,2
66775,8
66776,10
66777,6
66778,8
66779,8
66780,1
66781,1
66782,9
66783,20
66784,12
66785,10
66786,8
66787,10
66788,18
66789,4
66790,20
66791,6
66792,8
66793,20
66794,2
66795,8
66796,8
66797,3
66798,20
66799,2
66800,13
66801,1
66802,8
66803,6
66804,5
66805,1
66806,4
66807,9
66808,8
66809,11
66810,11
66811,1
66812,3
66813,5
66814,13
66815,8
66816,6
66817,16
66818,13
66819,6
66820,16
66821,1
66822,5
66823,17
66824,8
66825,8
66826,10
66827,1
66828,17
66829,8
66830,13
66831,6
66832,8
66833,1
66834,9
66835,6
66836,8
66837,16
66838,8
66839,13
66840,20
66841,9
66842,6
66843,1
66844,2
66845,8
66846,3
66847,17
66848,16
66849,7
66850,20
66851,5
66852,1
66853,8
66854,9
66855,13
66856,20
66857,9
66858,14
66859,19
66860,6
66861,11
66862,9
66863,5
66864,13
66865,9
66866,9
66867,9
66868,6
66869,18
66870,13
66871,8
66872,6
66873,1
66874,6
66875,9
66876,2
66877,19
66878,13
66879,1
66880,9
66881,12
66882,6
66883,5
66884,20
66885,3
66886,13
66887,13
66888,17
66889,10
66890,13
66891,6
66892,5
66893,9
66894,2
66895,1
66896,20
66897,3
66898,14
66899,18
66900,13
66901,16
66902,1
66903,3
66904,2
66905,1
66906,6
66907,1
66908,20
66909,2
66910,8
66911,14
66912,6
66913,20
66914,9
66915,2
66916,13
66917,8
66918,20
66919,13
66920,1
66921,18
66922,8
66923,1
66924,1
66925,10
66926,3
66927,20
66928,1
66929,1
66930,6
66931,8
66932,3
66933,10
66934,19
66935,13
66936,5
66937,8
66938,2
66939,6
66940,3
66941,6
66942,7
66943,10
66944,4
66945,19
66946,3
66947,8
66948,5
66949,8
66950,10
66951,2
66952,13
66953,3
66954,3
66955,3
66956,1
66957,8
66958,5
66959,19
66960,20
66961,3
66962,6
66963,4
66964,6
66965,20
66966,16
66967,1
66968,1
66969,9
66970,2
66971,8
66972,13
66973,18
66974,20
66975,8
66976,13
66977,6
66978,1
66979,13
66980,18
66981,6
66982,2
66983,11
66984,9
66985,13
66986,8
66987,13
66988,2
66989,14
66990,8
66991,1
66992,13
66993,13
66994,13
66995,8
66996,13
66997,20
66998,9
66999,20
67000,2
67001,3
67002,5
67003,8
67004,9
67005,8
67006,3
67007,8
67008,14
67009,11
67010,5
67011,9
67012,4
67013,1
67014,15
67015,9
67016,8
67017,13
67018,17
67019,8
67020,19
67021,1
67022,13
67023,20
67024,12
67025,9
67026,6
67027,2
67028,20
67029,4
67030,8
67031,6
67032,19
67033,10
67034,13
67035,9
67036,3
67037,1
67038,1
67039,3
67040,20
67041,13
67042,1
67043,8
67044,17
67045,11
67046,6
67047,9
67048,8
67049,8
67050,4
67051,6
67052,1
67053,4
67054,3
67055,20
67056,20
67057,20
67058,18
67059,17
67060,6
67061,13
67062,1
67063,8
67064,20
67065,20
67066,8
67067,2
67068,5
67069,3
67070,13
67071,5
67072,8
67073,3
67074,9
67075,13
67076,8
67077,20
67078,13
67079,1
67080,13
67081,8
67082,15
67083,11
67084,8
67085,9
67086,13
67087,14
67088,6
67089,18
67090,5
67091,4
67092,8
67093,2
67094,20
67095,16
67096,7
67097,20
67098,8
67099,5
67100,2
67101,13
67102,6
67103,11
67104,6
67105,17
67106,11
67107,20
67108,5
67109,16
67110,10
67111,15
67112,6
67113,8
67114,1
67115,6
67116,8
67117,9
67118,20
67119,13
67120,7
67121,1
67122,1
67123,3
67124,20
67125,2
67126,13
67127,5
67128,17
67129,20
67130,16
67131,19
67132,5
67133,20
67134,8
67135,20
67136,7
67137,6
67138,4
67139,13
67140,9
67141,14
67142,8
67143,8
67144,8
67145,8
67146,1
67147,7
67148,15
67149,8
67150,20
67151,8
67152,8
67153,1
67154,20
67155,19
67156,3
67157,20
67158,18
67159,8
67160,5
67161,6
67162,8
67163,1
67164,2
67165,9
67166,20
67167,20
67168,1
67169,3
67170,1
67171,13
67172,18
67173,8
67174,19
67175,1
67176,13
67177,13
67178,3
67179,1
67180,5
67181,1
67182,15
67183,12
67184,5
67185,18
67186,3
67187,8
67188,10
67189,7
67190,9
67191,13
67192,1
67193,19
67194,11
67195,4
67196,11
67197,3
67198,16
67199,20
67200,10
67201,5
67202,3
67203,8
67204,1
67205,11
67206,7
67207,18
67208,6
67209,16
67210,16
67211,8
67212,5
67213,1
67214,1
67215,19
67216,11
67217,20
67218,11
67219,3
67220,18
67221,1
67222,9
67223,8
67224,2
67225,20
67226,1
67227,8
67228,6
67229,18
67230,13
67231,3
67232,8
67233,9
67234,2
67235,1
67236,8
67237,11
67238,5
67239,2
67240,9
67241,19
67242,5
67243,8
67244,1
67245,19
67246,20
67247,8
67248,8
67249,9
67250,6
67251,6
67252,13
67253,13
67254,6
67255,10
67256,9
67257,13
67258,14
67259,20
67260,14
67261,10
67262,4
67263,20
67264,8
67265,13
67266,1
67267,10
67268,13
67269,6
67270,9
67271,20
67272,3
67273,16
67274,4
67275,6
67276,8
67277,8
67278,1
67279,3
67280,8
67281,3
67282,20
67283,2
67284,7
67285,13
67286,18
67287,1
67288,18
67289,13
67290,3
67291,13
67292,9
67293,1
67294,12
67295,13
67296,14
67297,9
67298,1
67299,8
67300,1
67301,1
67302,4
67303,6
67304,11
67305,3
67306,1
67307,8
67308,8
67309,5
67310,20
67311,13
67312,5
67313,5
67314,8
67315,13
67316,20
67317,3
67318,20
67319,19
67320,6
67321,20
67322,5
67323,6
67324,1
67325,20
67326,10
67327,8
67328,5
67329,3
67330,1
67331,14
67332,8
67333,8
